355,180|387,222|387,222|4001||11|office room|11|11
421,180|437,222|437,222|4002||11|office room|11|11
472,180|489,222|489,222|4003||11|office room|11|11
515,180|509,222|509,222|4004||11|office room|11|11
647,180|670,222|670,222|4006||11|office room|11|11
705,180|722,222|722,222|4007||11|office room|11|11
756,180|774,222|774,222|4008||11|office room|11|11
808,180|822,222|822,222|4009||11|office room|11|11
872,180|842,222|842,222|4010||11|office room|11|11
872,323|833,307|833,307|4012||11|office room|11|11
872,376|833,359|833,359|4013||11|office room|11|11
872,430|833,410|833,410|4014||11|office room|11|11
872,591|833,623|833,623|4016||11|office room|11|11
872,657|833,642|833,642|4017||11|office room|11|11
872,724|833,694|833,694|4018||11|office room|11|11
808,761|791,716|791,716|4019||11|office room|11|11
752,761|772,716|772,716|4020||11|office room|11|11
701,761|721,716|721,716|4021||11|office room|11|11
538,724|559,686|559,686|4024||11|office room|11|11
472,724|489,686|489,686|4025||11|office room|11|11
421,724|438,686|438,686|4026||11|office room|11|11
355,724|382,686|382,686|4027||11|office room|11|11
355,570|395,598|395,598|4029||11|office room|11|11
355,505|395,522|395,522|4030||11|office room|11|11
489,347|524,324|524,324|||6|stair|6|6
778,582|752,628|752,628|||6|stair|6|6
702,574|682,577|682,577|Lift 5||4|lift|4|4
702,623|681,620|681,620|Lift 6||4|lift|4|4
723,331|732,303|732,303|||2|toilet (male)|2|2
772,298|739,287|739,287|||3|toilet (female)|3|3
