555,790|591,753|603,800|6002||11|office room|11|11
536,730|578,706|578,706|6003||11|office room|11|11
522,680|561,656|561,656|6004||11|office room|11|11
505,629|552,624|552,624|6005||11|office room|11|11
463,521|483,564|483,564|6006||11|office room|11|11
510,508|514,553|514,553|6007||11|office room|11|11
561,492|582,531|582,531|6008||11|office room|11|11
609,480|632,516|632,516|6009||11|office room|11|11
658,463|663,506|663,506|6010||11|office room|11|11
710,447|730,487|730,487|6011||11|office room|11|11
757,430|780,471|780,471|6012||11|office room|11|11
806,416|811,461|811,461|6013||11|office room|11|11
854,403|878,442|878,442|6014||11|office room|11|11
905,386|929,425|929,425|6015||11|office room|11|11
635,590|599,542|599,542|6016||11|office room|11|11
756,617|791,483|791,483|6017||11|office room|11|11
892,518|812,478|812,478|6018||11|office room|11|11
1054,339|1076,380|1076,380|6020||11|office room|11|11
1104,325|1106,371|1106,371|6021||11|office room|11|11
1155,310|1156,356|1156,356|6022||11|office room|11|11
1202,295|1223,335|1223,335|6023||11|office room|11|11
1251,280|1253,326|1253,326|6024||11|office room|11|11
1082,438|1047,406|1047,406|6025||11|office room|11|11
1274,396|1232,424|1232,424|6026||11|office room|11|11
1288,447|1236,444|1236,444|6027||11|office room|11|11
1303,495|1260,526|1260,526|6028||11|office room|11|11
1322,556|1266,543|1266,543|6029||11|office room|11|11
1136,422|1141,375|1141,375|6032||11|office room|11|11
1068,702|1116,694|1116,694|6039||11|office room|11|11
1082,751|1128,726|1128,726|6040||11|office room|11|11
1095,800|1147,794|1147,794|6041||11|office room|11|11
1111,850|1161,843|1161,843|6042||11|office room|11|11
1124,899|1172,873|1172,873|6043||11|office room|11|11
1210,755|1146,746|1260,709|6045||11|office room|11|11
1239,924|1194,900|1194,900|6046||11|office room|11|11
1290,916|1309,864|1309,864|6047||11|office room|11|11
1316,680|1268,683|1268,683|6048||11|office room|11|11
1330,729|1290,751|1290,751|6049||11|office room|11|11
1349,778|1299,783|1299,783|6050||11|office room|11|11
1362,827|1320,850|1320,850|6051||11|office room|11|11
1376,877|1331,881|1331,881|6052||11|office room|11|11
1108,1004|1151,1013|1151,1013|6054||11|office room|11|11
1107,1054|1152,1066|1152,1066|6055||11|office room|11|11
1105,1105|1152,1115|1152,1115|6056||11|office room|11|11
1107,1158|1152,1148|1152,1148|6057||11|office room|11|11
1105,1209|1152,1219|1152,1219|6058||11|office room|11|11
1107,1267|1150,1250|1150,1250|6059||11|office room|11|11
1225,1099|1269,1046|1269,1046|6061||11|office room|11|11
1353,1175|1417,1049|1417,1049|6063||11|office room|11|11
1561,1167|1443,1051|1635,1050|6066||11|office room|11|11
1456,989|1445,1035|1445,1035|6068||11|office room|11|11
1508,991|1496,1036|1496,1036|6069||11|office room|11|11
1559,990|1569,1034|1569,1034|6070||11|office room|11|11
1612,989|1600,1034|1600,1034|6071||11|office room|11|11
1662,991|1652,1034|1652,1034|6072||11|office room|11|11
1713,989|1726,1034|1726,1034|6073||11|office room|11|11
1868,987|1880,1034|1880,1034|6075||11|office room|11|11
1921,989|1909,1036|1909,1036|6076||11|office room|11|11
1972,990|1961,1035|1961,1035|6077||11|office room|11|11
2025,989|2034,1034|2034,1034|6078||11|office room|11|11
2076,990|2064,1037|2064,1037|6079||11|office room|11|11
2061,1108|2015,1115|2015,1115|6080||11|office room|11|11
2063,1157|2015,1148|2015,1148|6081||11|office room|11|11
2061,1207|2017,1220|2017,1220|6082||11|office room|11|11
2069,1266|2016,1267|2016,1267|6083||11|office room|11|11
1920,1099|1935,1052|1935,1052|6086||11|office room|11|11
1057,502|1025,517|1025,517|1||4|lift|4|4
1071,548|1038,558|1038,558|2||4|lift|4|4
1823,1147|1790,1148|1790,1148|3||4|lift|4|4
1821,1192|1790,1190|1790,1190|4||4|lift|4|4
1928,1241|1910,1169|1910,1169|||6|stair|6|6
1243,1234|1253,1169|1253,1169|||6|stair|6|6
1179,572|1143,508|1143,508|||6|stair|6|6
680,726|669,656|669,656|||6|stair|6|6
983,671|1021,651|1021,651|||2|toilet (male)|2|2
1711,1270|1734,1232|1734,1232|||2|toilet (male)|2|2
1707,1180|1733,1221|1733,1221|||3|toilet (female)|3|3
958,581|1006,605|1006,605|||3|toilet (female)|3|3
