941,1193|974,1207|974,1207|LG308||11|office room|11|11
943,1251|973,1220|973,1220|LG307||11|office room|11|11
991,1253|999,1225|999,1225|LG306||11|office room|11|11
1028,1258|1015,1227|1015,1227|LG305||11|office room|11|11
1067,1258|1079,1226|1079,1226|LG304||11|office room|11|11
1113,1253|1095,1228|1095,1228|LG303||11|office room|11|11
1035,1174|1056,1121|1056,1121|LG310||11|office room|11|11
1110,1157|1096,1179|1096,1179|LG302||11|office room|11|11
1218,1195|1194,1199|1194,1199|LG311||11|office room|11|11
1365,1158|1350,1125|1350,1125|LG312||11|office room|11|11
1620,1171|1608,1124|1608,1124|LG313||11|office room|11|11
1619,1245|1646,1225|1646,1225|LG314||11|office room|11|11
1863,943|1876,973|1876,973|LG315||13|library|13|13
1908,942|1915,971|1915,971|LG316||13|library|13|13
1961,946|1979,972|1979,972|LG317||13|library|13|13
475,1123|480,1094|480,1094|LG327||13|library|13|13
1318,1921|1322,2018|1322,2018|LG3002||11|office room|11|11
781,1215|776,1194|776,1194|34||4|lift|4|4
1148,1162|1176,1166|1176,1166|7||4|lift|4|4
1572,1173|1569,1139|1569,1139|9||4|lift|4|4
2024,845|2020,864|2020,864|10||4|lift|4|4
2057,843|2059,864|2059,864|11||4|lift|4|4
2094,845|2092,864|2092,864|12||4|lift|4|4
2470,844|2468,866|2468,866|15||4|lift|4|4
1220,1923|1221,1950|1221,1950|6||4|lift|4|4
1987,1738|1965,1747|1965,1747|3||4|lift|4|4
2243,1043|2151,1042|2151,1042|||5|escalator|5|5
2244,1072|2152,1075|2152,1075|||5|escalator|5|5
1250,1156|1206,1168|1206,1168|||6|stair|6|6
1424,1156|1469,1170|1469,1170|||6|stair|6|6
1405,863|1483,865|1483,865|||6|stair|6|6
1968,864|1998,899|1998,899|||6|stair|6|6
1903,1738|1941,1781|1941,1781|||6|stair|6|6
1778,1750|1836,1713|1836,1713|||6|stair|6|6
1091,2002|1166,2000|1166,2000|||6|stair|6|6
1210,1252|1181,1206|1181,1206|||2|toilet (male)|2|2
1281,2345|1193,2306|1193,2306|||2|toilet (male)|2|2
1948,1852|1985,1849|1985,1849|||2|toilet (male)|2|2
1284,1232|1301,1162|1301,1162|||3|toilet (female)|3|3
1321,2168|1194,2092|1194,2092|||3|toilet (female)|3|3
1424,1999|1382,2025|1382,2025|Amenities Service Counter||8|service desk|8|8
2245,1042|2334,1073|2153,1044|||5|escalator|5|5
2246,1071|2335,1042|2153,1075|||5|escalator|5|5
