5527,1599|5529,1545|5529,1545|3664||11|office room|11|11
5476,1509|5524,1479|5524,1479|3663||11|office room|11|11
5475,1447|5524,1436|5524,1436|3662||11|office room|11|11
5551,1487|5589,1529|5589,1529|3661||11|office room|11|11
5458,1318|5483,1294|5483,1294|3659||11|office room|11|11
5454,1235|5482,1275|5482,1275|3658||11|office room|11|11
5452,1168|5482,1193|5482,1193|3657||11|office room|11|11
5581,1210|5551,1235|5551,1235|3655||11|office room|11|11
5758,1124|5737,1108|5737,1108|3649||11|office room|11|11
5764,1078|5736,1068|5736,1068|3648||11|office room|11|11
5758,1037|5734,1063|5734,1063|3647||11|office room|11|11
5755,987|5717,1006|5717,1006|3646||11|office room|11|11
5517,1083|5529,1052|5529,1052|3645||11|office room|11|11
5476,1082|5504,1067|5504,1067|3644||11|office room|11|11
5486,1001|5531,1045|5531,1045|3642||11|office room|11|11
5682,1083|5712,1126|5712,1126|3641||11|office room|11|11
5353,1016|5345,1043|5345,1043|3639||11|office room|11|11
5407,1101|5367,1070|5367,1070|3638||11|office room|11|11
5352,1112|5343,1073|5343,1073|3637||11|office room|11|11
5310,1019|5322,1044|5322,1044|3636||11|office room|11|11
5310,976|5333,996|5333,996|3635||11|office room|11|11
5293,1102|5259,1051|5259,1051|3634||11|office room|11|11
5259,987|5225,1008|5225,1008|3633||11|office room|11|11
5207,1072|5213,1052|5213,1052|3632||11|office room|11|11
5169,986|5195,1007|5195,1007|3631||11|office room|11|11
5148,1099|5157,1051|5157,1051|3630||11|office room|11|11
5128,989|5139,1023|5139,1023|3629||11|office room|11|11
5108,1100|5096,1051|5096,1051|3628||11|office room|11|11
5065,1083|5078,1050|5078,1050|3627A||11|office room|11|11
5026,1080|5036,1052|5036,1052|3627||11|office room|11|11
5088,986|5077,1021|5077,1021|3626||11|office room|11|11
5048,982|5057,1025|5057,1025|3625||11|office room|11|11
4992,983|5032,1007|5032,1007|3625A||11|office room|11|11
4936,937|4896,926|4896,926|3624||11|office room|11|11
4925,894|4875,905|4875,905|3623||11|office room|11|11
4935,854|4895,863|4895,863|3622||11|office room|11|11
4935,813|4897,822|4897,822|3622A||11|office room|11|11
4818,810|4851,838|4851,838|3621||11|office room|11|11
4808,894|4831,868|4831,868|3620||11|office room|11|11
4807,934|4847,927|4847,927|3619||11|office room|11|11
4861,872|4880,962|4880,962|3620A||11|office room|11|11
4978,1105|4953,1074|4953,1074|3618||11|office room|11|11
4921,1147|4876,1089|4876,1089|3616||11|office room|11|11
4798,1209|4826,1206|4826,1206|3615||11|office room|11|11
4926,1222|4873,1214|4873,1214|3614||11|office room|11|11
4810,1305|4848,1252|4848,1252|3613||11|office room|11|11
4927,1263|4876,1252|4876,1252|3612||11|office room|11|11
4925,1305|4876,1293|4876,1293|3611||11|office room|11|11
4819,1366|4853,1336|4853,1336|3610||11|office room|11|11
4935,1344|4899,1335|4899,1335|3609||11|office room|11|11
4934,1396|4895,1376|4895,1376|3608||11|office room|11|11
4820,1423|4865,1458|4865,1458|3607||11|office room|11|11
4830,1501|4871,1463|4871,1463|3606||11|office room|11|11
4936,1445|4898,1459|4898,1459|3605||11|office room|11|11
4937,1489|4894,1477|4894,1477|3604||11|office room|11|11
4938,1530|4895,1519|4895,1519|3603||11|office room|11|11
4937,1573|4896,1559|4896,1559|3602||11|office room|11|11
4924,1613|4893,1585|4893,1585|3601||11|office room|11|11
4830,1592|4888,1562|4888,1562|3600||11|office room|11|11
4768,1080|4793,1105|4793,1105|3581||11|office room|11|11
4766,1038|4706,1048|4706,1048|3580||11|office room|11|11
4774,990|4734,986|4734,986|3579||11|office room|11|11
4720,973|4709,1002|4709,1002|3578||11|office room|11|11
4667,979|4648,1004|4648,1004|3577||11|office room|11|11
4572,1021|4528,1037|4528,1037|3576||11|office room|11|11
4649,1054|4723,1106|4723,1106|3575||11|office room|11|11
4582,958|4527,986|4527,986|3574||11|office room|11|11
4567,893|4543,866|4543,866|3573||11|office room|11|11
4617,884|4589,864|4589,864|3572||11|office room|11|11
4618,819|4591,843|4591,843|3571||11|office room|11|11
4567,812|4544,841|4544,841|3570||11|office room|11|11
4496,812|4526,839|4526,839|3569||11|office room|11|11
4479,854|4519,845|4519,845|3568||11|office room|11|11
4479,894|4518,904|4518,904|3567||11|office room|11|11
4479,936|4519,924|4519,924|3566||11|office room|11|11
4480,980|4519,986|4519,986|3565||11|office room|11|11
4482,1021|4518,1007|4518,1007|3564||11|office room|11|11
4431,985|4423,1023|4423,1023|3563||11|office room|11|11
4388,985|4400,1021|4400,1021|3557||11|office room|11|11
4425,1078|4386,1090|4386,1090|3562||11|office room|11|11
4427,1121|4382,1109|4382,1109|3561||11|office room|11|11
4339,1123|4375,1110|4375,1110|3559||11|office room|11|11
4337,1080|4375,1087|4375,1087|3558||11|office room|11|11
4348,993|4359,1044|4359,1044|3556||11|office room|11|11
4309,997|4315,1045|4315,1045|3555||11|office room|11|11
4277,1124|4238,1112|4238,1112|3554||11|office room|11|11
4280,1078|4237,1089|4237,1089|3553||11|office room|11|11
4257,1020|4222,1008|4222,1008|3552||11|office room|11|11
4260,977|4224,988|4224,988|3551||11|office room|11|11
4169,976|4212,987|4212,987|3549||11|office room|11|11
4173,1023|4213,1007|4213,1007|3548||11|office room|11|11
4157,1123|4191,1109|4191,1109|3547||11|office room|11|11
4153,1082|4190,1089|4190,1089|3546||11|office room|11|11
4125,1001|4114,1043|4114,1043|3545||11|office room|11|11
4081,994|4073,1043|4073,1043|3544||11|office room|11|11
4044,985|4033,1025|4033,1025|3543||11|office room|11|11
4094,1081|4056,1089|4056,1089|3542||11|office room|11|11
4097,1122|4059,1111|4059,1111|3541||11|office room|11|11
4012,1122|4048,1109|4048,1109|3539||11|office room|11|11
4011,1084|4048,1090|4048,1090|3538||11|office room|11|11
4003,982|4012,1023|4012,1023|3537||11|office room|11|11
3950,1018|3912,1008|3912,1008|3536||11|office room|11|11
3951,980|3911,988|3911,988|3535||11|office room|11|11
3953,935|3914,926|3914,926|3534||11|office room|11|11
3955,893|3915,907|3915,907|3533||11|office room|11|11
3952,855|3911,845|3911,845|3532||11|office room|11|11
3943,812|3910,841|3910,841|3531||11|office room|11|11
3848,940|3905,1092|3790,1090|3528||11|office room|11|11
3777,992|3802,1008|3802,1008|3527||11|office room|11|11
3777,1057|3813,1071|3813,1071|3526||11|office room|11|11
3954,1102|3912,1090|3912,1090|3530||11|office room|11|11
3724,1007|3726,1084|3726,1084|3464||11|office room|11|11
3673,995|3639,1011|3639,1011|3463||11|office room|11|11
3673,1057|3663,1085|3663,1085|3462||11|office room|11|11
