2982,2714|2936,2620|2936,2620|Hang Seng Bank||1|shop|1|1
2987,2472|2928,2481|2928,2481|Bank of China||1|shop|1|1
1414,2435|1459,2434|1459,2434|Bank of Asia||1|shop|1|1
1805,1863|1927,1865|1927,1865|Commercial Press Book Store||1|shop|1|1
2904,2191|2864,2204|2864,2204|G027 Souvenir Center and Post Office||1|shop|1|1
2765,982|2475,1074|2475,1074|Chinese Restaurant||0|restaurant|0|0
1409,1010|2006,1075|2006,1075|Library (G/F)||13|library|13|13
2785,1916|2729,1929|2729,1929|Visitor Information Center||8|service desk|8|8
2626,1806|2577,1854|2577,1854|G023 Security Center||11|office room|11|11
1069,1175|1121,1127|1121,1127|G341||11|office room|11|11
958,1157|975,1183|975,1183|G343||11|office room|11|11
3261,1834|3157,1931|3361,1930|LTA||12|class room|12|12
3586,1801|3494,1902|3677,1899|LTB||12|class room|12|12
3804,1812|3738,1908|3887,1909|LTC||12|class room|12|12
4075,1818|3993,1913|4161,1912|LTD||12|class room|12|12
4278,1813|4218,1911|4333,1910|LTE||12|class room|12|12
1252,1162|1199,1175|1199,1175|||6|stair|6|6
1429,1160|1482,1176|1482,1176|||6|stair|6|6
1968,869|2009,903|2009,903|||6|stair|6|6
2516,872|2470,903|2470,903|||6|stair|6|6
2684,1228|2713,1173|2713,1173|||6|stair|6|6
1390,2332|1466,2355|1437,2305|||6|stair|6|6
1903,1739|1902,1793|1902,1793|||6|stair|6|6
2580,1739|2541,1779|2541,1779|||6|stair|6|6
3092,2306|3038,2307|3038,2307|||6|stair|6|6
4309,2003|4361,1984|4361,1984|||6|stair|6|6
2706,1502|2612,1504|2793,1501|||6|stair|6|6
2242,1250|2242,1325|2242,1183|||6|stair|6|6
1421,2052|1457,2031|1354,2092|||6|stair|6|6
1421,2130|1456,2153|1354,2092|||6|stair|6|6
1881,1625|1952,1626|1952,1626|||6|stair|6|6
1412,867|1323,871|1503,866|||5|escalator|5|5
2191,1250|2190,1356|2191,1158|||5|escalator|5|5
2292,1250|2291,1157|2292,1355|||5|escalator|5|5
2691,1376|2606,1373|2754,1375|||5|escalator|5|5
2684,1416|2748,1413|2605,1417|||5|escalator|5|5
1439,2244|1435,2264|1435,2264|4||4|lift|4|4
1218,1928|1221,1954|1221,1954|6||4|lift|4|4
1986,1743|1963,1750|1963,1750|3||4|lift|4|4
781,1220|782,1199|782,1199|34||4|lift|4|4
1154,1168|1177,1170|1177,1170|7||4|lift|4|4
1571,1178|1572,1143|1572,1143|9||4|lift|4|4
2023,847|2018,869|2018,869|10||4|lift|4|4
2056,848|2055,868|2055,868|11||4|lift|4|4
2092,848|2092,867|2092,867|12||4|lift|4|4
2390,848|2390,869|2390,869|13||4|lift|4|4
2426,848|2426,872|2426,872|14||4|lift|4|4
2462,848|2462,869|2462,869|15||4|lift|4|4
2764,1151|2742,1153|2742,1153|17||4|lift|4|4
2765,1189|2742,1191|2742,1191|18||4|lift|4|4
4367,2034|4368,2010|4368,2010|22||4|lift|4|4
3392,2031|3390,2009|3390,2009|19||4|lift|4|4
2495,1742|2514,1750|2514,1750|2||4|lift|4|4
3042,2245|3048,2264|3048,2264|1||4|lift|4|4
3224,2013|3209,1951|3209,1951|||2|toilet (male)|2|2
1212,1249|1183,1206|1183,1206|||2|toilet (male)|2|2
2770,1394|2784,1349|2784,1349|||2|toilet (male)|2|2
1284,1234|1301,1165|1301,1165|||3|toilet (female)|3|3
2773,1247|2741,1217|2741,1217|||3|toilet (female)|3|3
3283,2011|3304,1948|3304,1948|||3|toilet (female)|3|3
4238,2017|4288,1953|4288,1953|||3|toilet (female)|3|3
1474,1793|1606,1926|1606,1926|Tsang Shiu Tim Art Hall||14|Amenities/Sports|14|14
1677,1959|1782,2007|1782,2007|Tsang Shiu Tim Art Hall||14|Amenities/Sports|14|14
