556,794|607,803|593,760|4002||11|office room|11|11
537,732|579,708|579,708|4003||11|office room|11|11
521,684|562,660|562,660|4004||11|office room|11|11
508,632|553,628|553,628|4005||11|office room|11|11
463,525|485,565|485,565|4006||11|office room|11|11
514,512|516,556|516,556|4007||11|office room|11|11
561,496|584,536|584,536|4008||11|office room|11|11
611,480|634,520|634,520|4009||11|office room|11|11
662,466|665,509|665,509|4010||11|office room|11|11
711,451|732,490|732,490|4011||11|office room|11|11
761,435|781,473|781,473|4012||11|office room|11|11
810,422|811,466|811,466|4013||11|office room|11|11
858,407|880,445|880,445|4014||11|office room|11|11
908,391|930,428|930,428|4015||11|office room|11|11
636,594|602,547|602,547|4016||11|office room|11|11
759,625|794,487|794,487|4017||11|office room|11|11
895,521|818,483|818,483|4018||11|office room|11|11
1057,344|1076,382|1076,382|4020||11|office room|11|11
1105,330|1109,375|1109,375|4021||11|office room|11|11
1155,313|1157,359|1157,359|4022||11|office room|11|11
1203,298|1227,335|1227,335|4023||11|office room|11|11
1253,284|1255,325|1255,325|4024||11|office room|11|11
1082,443|1050,407|1050,407|4025||11|office room|11|11
1139,426|1145,381|1145,381|4026||11|office room|11|11
1226,387|1184,410|1184,410|4035||11|office room|11|11
1241,438|1200,460|1200,460|4036||11|office room|11|11
1258,485|1216,508|1216,508|4037||11|office room|11|11
1272,534|1230,556|1230,556|4038||11|office room|11|11
1285,583|1246,602|1246,602|4039||11|office room|11|11
1319,681|1271,689|1271,689|4041||11|office room|11|11
1335,732|1286,736|1286,736|4042||11|office room|11|11
1350,779|1306,806|1306,806|4043||11|office room|11|11
1364,828|1323,854|1323,854|4044||11|office room|11|11
1380,882|1331,886|1331,886|4045||11|office room|11|11
1215,757|1261,711|1150,747|4047||11|office room|11|11
1289,913|1309,868|1309,868|4048||11|office room|11|11
1239,925|1196,903|1196,903|4049||11|office room|11|11
1071,703|1119,697|1119,697|4050||11|office room|11|11
1085,757|1130,730|1130,730|4051||11|office room|11|11
1097,804|1150,797|1150,797|4052||11|office room|11|11
1111,852|1165,847|1165,847|4053||11|office room|11|11
1127,902|1173,877|1173,877|4054||11|office room|11|11
1158,1005|1200,1016|1200,1016|4056||11|office room|11|11
1157,1057|1197,1067|1197,1067|4057||11|office room|11|11
1157,1111|1198,1120|1198,1120|4058||11|office room|11|11
1157,1162|1198,1152|1198,1152|4059||11|office room|11|11
1156,1211|1199,1225|1199,1225|4060||11|office room|11|11
1152,1266|1190,1255|1190,1255|4061||11|office room|11|11
1353,1194|1418,1075|1418,1075|4062||11|office room|11|11
1559,1188|1447,1074|1639,1074|4066||11|office room|11|11
1457,1014|1448,1062|1448,1062|4067||11|office room|11|11
1509,1015|1499,1062|1499,1062|4068||11|office room|11|11
1560,1017|1551,1062|1551,1062|4069||11|office room|11|11
1614,1015|1601,1064|1601,1064|4070||11|office room|11|11
1664,1015|1653,1063|1653,1063|4071||11|office room|11|11
1714,1015|1703,1064|1703,1064|4072||11|office room|11|11
1791,993|1791,1040|1791,1040|4073||11|office room|11|11
1870,991|1881,1038|1881,1038|4074||11|office room|11|11
1922,990|1912,1038|1912,1038|4075||11|office room|11|11
1975,993|1964,1036|1964,1036|4076||11|office room|11|11
2026,992|2037,1038|2037,1038|4077||11|office room|11|11
2076,990|2068,1038|2068,1038|4078||11|office room|11|11
2064,1108|2017,1118|2017,1118|4079||11|office room|11|11
2064,1162|2016,1150|2016,1150|4080||11|office room|11|11
2068,1212|2019,1223|2019,1223|4081||11|office room|11|11
2070,1266|2020,1272|2020,1272|4082||11|office room|11|11
1973,1118|1988,1075|1988,1075|4083||11|office room|11|11
1921,1117|1903,1077|1903,1077|4084||11|office room|11|11
1058,507|1026,518|1026,518|1||4|lift|4|4
1072,549|1042,560|1042,560|2||4|lift|4|4
1824,1150|1795,1150|1795,1150|3||4|lift|4|4
1826,1197|1792,1195|1792,1195|4||4|lift|4|4
1928,1242|1913,1170|1913,1170|||6|stair|6|6
1243,1242|1257,1169|1257,1169|||6|stair|6|6
1184,577|1148,513|1148,513|||6|stair|6|6
682,729|671,658|671,658|||6|stair|6|6
985,675|1023,654|1023,654|||2|toilet (male)|2|2
1713,1276|1735,1234|1735,1234|||2|toilet (male)|2|2
1708,1179|1734,1222|1734,1222|||3|toilet (female)|3|3
956,584|1008,609|1008,609|||3|toilet (female)|3|3
