468,1128|474,1101|474,1101|LG427||13|library|13|13
669,1076|741,990|741,990|LG426||11|office room|11|11
1036,1181|1058,1129|1058,1129|LG410||11|office room|11|11
953,1157|976,1184|976,1184|LG409||13|library|13|13
943,1204|970,1189|970,1189|LG408||13|library|13|13
945,1263|969,1232|969,1232|LG407||13|library|13|13
985,1262|995,1237|995,1237|LG406||11|office room|11|11
1026,1269|1014,1238|1014,1238|LG405||13|library|13|13
1067,1269|1077,1237|1077,1237|LG404||13|library|13|13
1112,1267|1099,1237|1099,1237|LG403||11|office room|11|11
1112,1166|1098,1186|1098,1186|LG402||11|office room|11|11
1620,1185|1614,1129|1614,1129|LG412||11|office room|11|11
1620,1255|1650,1231|1650,1231|LG413||11|office room|11|11
2179,1120|2164,1144|2164,1144|LG414||13|library|13|13
2222,1119|2205,1143|2205,1143|LG415||13|library|13|13
2262,1117|2248,1144|2248,1144|LG416||13|library|13|13
2315,1122|2291,1144|2291,1144|LG417||11|office room|11|11
726,2245|922,2208|922,2208|LG4204||11|office room|11|11
896,1949|823,1858|823,1858|Fitness Center 1||11|office room|11|11
695,1978|843,2086|843,2086|Fitness Center 2||11|office room|11|11
1088,2244|1006,2242|1006,2242|Squash Room 1||11|office room|11|11
1093,1914|1008,1914|1008,1914|Squash Room 1||11|office room|11|11
1527,1759|1737,1737|1737,1737|LG4 Student Common Room 1||11|office room|11|11
1363,1961|1315,2078|1315,2078|LG4 Student Common Room 2||11|office room|11|11
1533,1945|1570,1900|1570,1900|Music Room 1||11|office room|11|11
1612,1870|1575,1898|1575,1898|Music Room 2||11|office room|11|11
1783,1862|1802,1827|1802,1827|Piano Room||11|office room|11|11
1854,1786|1834,1833|1834,1833|Band Room||11|office room|11|11
1847,1909|1824,1841|1824,1841|SU Print Shop||11|office room|11|11
1641,2006|1748,1830|1748,1830|LG4011||11|office room|11|11
1151,1174|1176,1171|1176,1171|7||4|lift|4|4
1574,1177|1574,1145|1574,1145|9||4|lift|4|4
2030,847|2026,869|2026,869|10||4|lift|4|4
2062,844|2066,870|2066,870|11||4|lift|4|4
2098,847|2099,869|2099,869|12||4|lift|4|4
2477,846|2474,867|2474,867|15||4|lift|4|4
1992,1753|1970,1762|1970,1762|3||4|lift|4|4
1221,1942|1222,1967|1222,1967|6||4|lift|4|4
779,1226|779,1207|779,1207|34||4|lift|4|4
2253,1082|2156,1082|2156,1082|||5|escalator|5|5
2253,1047|2158,1048|2158,1048|||5|escalator|5|5
2528,873|2484,903|2484,903|||6|stair|6|6
1973,868|2013,901|2013,901|||6|stair|6|6
1428,1165|1480,1176|1480,1176|||6|stair|6|6
1248,1166|1197,1175|1197,1175|||6|stair|6|6
1408,864|1348,865|1460,865|||6|stair|6|6
1909,1756|1911,1809|1911,1809|||6|stair|6|6
1743,1646|1832,1647|1832,1647|||6|stair|6|6
1085,2019|1144,2018|1144,2018|||6|stair|6|6
1211,1251|1182,1208|1182,1208|||2|toilet (male)|2|2
2018,1852|1968,1798|1968,1798|||2|toilet (male)|2|2
1226,2184|1252,2112|1252,2112|||2|toilet (male)|2|2
1283,1240|1302,1170|1302,1170|||3|toilet (female)|3|3
1293,2176|1274,2114|1274,2114|||3|toilet (female)|3|3
1947,1871|1950,1805|1950,1805|||3|toilet (female)|3|3
2255,1082|2343,1083|2159,1048|||5|escalator|5|5
2254,1046|2342,1045|2157,1083|||5|escalator|5|5
