984,1098|1133,1153|1076,966|1001||12|class room|12|12
1508,880|1368,822|1433,1014|1003||12|class room|12|12
1374,485|1330,632|1227,478|1005||12|class room|12|12
1143,300|1111,412|1243,372|1007||12|class room|12|12
854,392|950,462|814,499|1009||12|class room|12|12
702,435|797,508|671,548|1010||12|class room|12|12
549,481|648,553|522,589|1011||12|class room|12|12
773,672|803,552|684,586|1014||12|class room|12|12
1325,1003|1366,1071|1292,1071|1026||12|class room|12|12
1208,1003|1265,1071|1155,1074|1027||12|class room|12|12
1325,1218|1283,1114|1368,1119|1032||12|class room|12|12
1443,1214|1494,1118|1391,1119|1033||12|class room|12|12
1591,1216|1667,1112|1520,1117|1034||12|class room|12|12
877,599|828,539|828,539|1015||11|office room|11|11
903,681|851,639|851,639|1016||11|office room|11|11
1127,626|1088,650|1088,650|1020||11|office room|11|11
1540,1029|1574,1075|1574,1075|1035||11|office room|11|11
1638,1015|1596,1073|1596,1073|1036||11|office room|11|11
1767,1016|1702,1083|1702,1083|1037||11|office room|11|11
2088,824|2058,870|2058,870|1040||11|office room|11|11
2061,1086|2083,1029|2083,1029|1042||11|office room|11|11
1057,504|1026,511|1026,511|1||4|lift|4|4
1070,546|1040,556|1040,556|2||4|lift|4|4
1822,1146|1791,1145|1791,1145|3||4|lift|4|4
1824,1192|1793,1194|1793,1194|4||4|lift|4|4
1220,910|1106,912|1106,912|||5|escalator|5|5
1244,1244|1256,1150|1256,1150|||6|stair|6|6
1182,574|1146,509|1146,509|||6|stair|6|6
683,743|673,653|673,653|||6|stair|6|6
581,666|534,630|534,630|||2|toilet (male)|2|2
1208,1161|1168,1206|1168,1206|||2|toilet (male)|2|2
1708,1275|1733,1229|1733,1229|||2|toilet (male)|2|2
1704,1180|1732,1222|1732,1222|||3|toilet (female)|3|3
1182,1255|1162,1209|1162,1209|||3|toilet (female)|3|3
956,584|1008,648|1008,648|||3|toilet (female)|3|3
