2401,1104|2393,1068|2393,1068|2386||11|office room|11|11
1824,1346|1853,1370|1853,1370|2345||11|office room|11|11
1827,1413|1852,1391|1852,1391|2344||11|office room|11|11
1878,1422|1917,1396|1917,1396|2343||11|office room|11|11
1962,1359|1938,1379|1938,1379|2342||11|office room|11|11
1963,1401|1938,1379|1938,1379|2341||11|office room|11|11
1963,1440|1937,1458|1937,1458|2340||11|office room|11|11
1965,1483|1937,1458|1937,1458|2339||11|office room|11|11
1861,1487|1937,1458|1919,1551|2337||11|office room|11|11
1828,1524|1839,1548|1839,1548|2336||11|office room|11|11
1844,1565|1919,1551|1919,1551|2335||11|office room|11|11
1847,1608|1895,1616|1895,1616|2333||11|office room|11|11
1963,1566|1936,1543|1936,1543|2334||11|office room|11|11
1962,1607|1934,1618|1934,1618|2332||11|office room|11|11
1836,1678|1897,1665|1897,1665|2331||11|office room|11|11
1879,1639|1897,1665|1897,1665|2331A||11|office room|11|11
1881,1702|1897,1665|1897,1665|2331B||11|office room|11|11
2528,1216|2610,1145|2612,1290|2306||11|office room|11|11
2528,1351|2610,1391|2610,1391|2304||11|office room|11|11
2527,1461|2611,1413|2611,1514|2303||11|office room|11|11
2528,1580|2611,1536|2611,1536|2302||11|office room|11|11
2625,1597|2635,1561|2635,1561|2301||11|office room|11|11
2782,1567|2792,1540|2792,1540|2402||11|office room|11|11
2785,1611|2808,1596|2808,1596|2403||11|office room|11|11
2901,1578|2820,1534|2820,1534|2404||11|office room|11|11
2899,1460|2823,1410|2822,1515|2405||11|office room|11|11
2901,1347|2823,1387|2823,1387|2406||11|office room|11|11
2901,1214|2822,1143|2821,1289|2407||11|office room|11|11
2482,981|2483,1026|2483,1026|2390||11|office room|11|11
2522,990|2485,1026|2485,1026|2391||11|office room|11|11
2481,1064|2483,1026|2483,1026|2392||11|office room|11|11
2523,1061|2510,1096|2510,1096|2393||11|office room|11|11
2610,1024|2553,1097|2648,1081|2394||11|office room|11|11
2562,988|2554,1035|2554,1035|2394A||11|office room|11|11
2663,987|2655,1034|2655,1034|2396||11|office room|11|11
2664,1052|2655,1075|2655,1075|2395||11|office room|11|11
2715,1007|2717,1078|2717,1078|2397||11|office room|11|11
2766,989|2777,1035|2777,1035|2412||11|office room|11|11
2767,1051|2776,1076|2776,1076|2411||11|office room|11|11
2828,996|2783,1083|2783,1083|2413||11|office room|11|11
2848,1071|2873,1083|2873,1083|2413A||11|office room|11|11
2888,987|2900,1035|2900,1035|2416||11|office room|11|11
2932,980|2919,1014|2919,1014|2417||11|office room|11|11
2941,1072|2904,1081|2904,1081|2415||11|office room|11|11
2942,1114|2902,1102|2902,1102|2414||11|office room|11|11
3003,1073|3058,1092|3058,1092|2423||11|office room|11|11
3002,1116|3058,1092|3058,1092|2424||11|office room|11|11
3043,1123|3058,1092|3058,1092|2426||11|office room|11|11
3084,1116|3058,1092|3058,1092|2426||11|office room|11|11
3084,1072|3058,1092|3058,1092|2427||11|office room|11|11
2979,969|3034,998|3034,998|2419||11|office room|11|11
2982,1011|3034,998|3034,998|2418||11|office room|11|11
3035,967|3034,998|3034,998|2420||11|office room|11|11
3063,969|3034,998|3034,998|2421||11|office room|11|11
3064,1011|3034,998|3034,998|2422||11|office room|11|11
3115,988|3103,1035|3103,1035|2428||11|office room|11|11
3164,969|3216,995|3216,995|2432||11|office room|11|11
3164,1010|3216,995|3216,995|2431||11|office room|11|11
3205,957|3216,995|3216,995|2433||11|office room|11|11
3246,970|3216,995|3216,995|2434||11|office room|11|11
3248,1011|3216,995|3216,995|2435||11|office room|11|11
3139,1069|3180,1082|3180,1082|2429||11|office room|11|11
3143,1113|3180,1102|3180,1102|2430||11|office room|11|11
3268,1071|3230,1083|3230,1083|2436||11|office room|11|11
3268,1115|3230,1102|3230,1102|2437||11|office room|11|11
3328,1071|3380,1090|3380,1090|2441||11|office room|11|11
3327,1115|3380,1090|3380,1090|2442||11|office room|11|11
3369,1122|3380,1090|3380,1090|2443||11|office room|11|11
3298,987|3287,1034|3287,1034|2438||11|office room|11|11
3338,986|3349,1034|3349,1034|2439||11|office room|11|11
3377,978|3389,1014|3389,1014|2440||11|office room|11|11
3420,978|3409,1013|3409,1013|2446||11|office room|11|11
3410,1073|3380,1090|3380,1090|2445||11|office room|11|11
3411,1115|3380,1090|3380,1090|2444||11|office room|11|11
3471,1116|3506,1103|3506,1103|2456||11|office room|11|11
3471,1073|3505,1081|3505,1081|2455||11|office room|11|11
3469,1011|3507,1000|3507,1000|2447||11|office room|11|11
3470,969|3506,979|3506,979|2446||11|office room|11|11
3514,1174|3590,1145|3590,1145|2463||11|office room|11|11
3509,1294|3589,1225|3589,1366|2464||11|office room|11|11
3508,1465|3589,1392|3588,1529|2465||11|office room|11|11
3515,1590|3588,1555|3588,1555|2466||11|office room|11|11
3606,1589|3603,1546|3603,1546|2467||11|office room|11|11
3684,1040|3674,1075|3674,1075|2460||11|office room|11|11
3734,1048|3715,1096|3715,1096|2461||11|office room|11|11
3789,1070|3797,1099|3797,1099|2462||11|office room|11|11
3718,978|3659,998|3659,998|2511||11|office room|11|11
3726,1268|3694,1218|3694,1218|||2|toilet (male)|2|2
3738,1175|3738,1175|3738,1175|25||4|lift|4|4
3740,1210|3710,1205|3710,1205|26||4|lift|4|4
3861,1590|3776,1539|3776,1539|2501||11|office room|11|11
3879,1458|3803,1389|3802,1531|2502||11|office room|11|11
3880,1319|3803,1266|3805,1371|2503||11|office room|11|11
3880,1193|3799,1149|3804,1246|2504||11|office room|11|11
3583,963|3517,1081|3669,1084|2457||11|office room|11|11
3467,927|3505,917|3505,917|2449||11|office room|11|11
3467,886|3506,897|3506,897|2450||11|office room|11|11
3469,846|3507,837|3507,837|2451||11|office room|11|11
3478,805|3513,829|3513,829|2452||11|office room|11|11
3552,804|3531,830|3531,830|2453||11|office room|11|11
3607,813|3579,836|3579,836|2454||11|office room|11|11
3834,1071|3874,1081|3874,1081|2510||11|office room|11|11
3817,1012|3873,979|3873,979|2512||11|office room|11|11
3817,937|3874,958|3874,958|2515||11|office room|11|11
3838,888|3857,860|3857,860|2517||11|office room|11|11
3787,877|3813,857|3813,857|2518||11|office room|11|11
3785,810|3811,835|3811,835|2519||11|office room|11|11
3839,805|3880,840|3880,840|2520||11|office room|11|11
3908,806|3880,840|3880,840|2521||11|office room|11|11
3921,845|3880,840|3880,840|2522||11|office room|11|11
3921,885|3883,896|3883,896|2523||11|office room|11|11
3920,928|3884,916|3884,916|2524||11|office room|11|11
3919,970|3885,980|3885,980|2525||11|office room|11|11
3919,1011|3884,999|3884,999|2526||11|office room|11|11
3919,1069|3883,1081|3883,1081|2514||11|office room|11|11
3919,1115|3884,1102|3884,1102|2513||11|office room|11|11
3979,1071|4016,1081|4016,1081|2528||11|office room|11|11
3983,1114|4016,1102|4016,1102|2529||11|office room|11|11
4024,1123|4021,1099|4021,1099|2530||11|office room|11|11
4063,1116|4029,1102|4029,1102|2531||11|office room|11|11
4064,1071|4027,1081|4027,1081|2532||11|office room|11|11
3971,978|3982,1014|3982,1014|2527||11|office room|11|11
4011,976|4000,1014|4000,1014|2533||11|office room|11|11
4052,985|4043,1034|4043,1034|2534||11|office room|11|11
4094,987|4083,1034|4083,1034|2535||11|office room|11|11
4125,1115|4159,1104|4159,1104|2537||11|office room|11|11
4122,1074|4158,1081|4158,1081|2536||11|office room|11|11
4144,1011|4191,996|4191,996|2538||11|office room|11|11
4143,969|4191,996|4191,996|2539||11|office room|11|11
4186,958|4191,996|4191,996|2540||11|office room|11|11
4227,968|4191,996|4191,996|2541||11|office room|11|11
4227,1009|4191,996|4191,996|2542||11|office room|11|11
4246,1071|4211,1081|4211,1081|2543||11|office room|11|11
4245,1115|4211,1103|4211,1103|2544||11|office room|11|11
4278,985|4287,1033|4287,1033|2545||11|office room|11|11
4318,984|4328,1033|4328,1033|2546||11|office room|11|11
4359,977|4369,1014|4369,1014|2547||11|office room|11|11
4306,1071|4343,1081|4343,1081|2548||11|office room|11|11
4307,1115|4342,1102|4342,1102|2549||11|office room|11|11
4349,1124|4348,1099|4348,1099|2550||11|office room|11|11
4398,974|4389,1014|4389,1014|2553||11|office room|11|11
4388,1071|4352,1081|4352,1081|2552||11|office room|11|11
4390,1115|4354,1102|4354,1102|2551||11|office room|11|11
4449,1072|4483,1081|4483,1081|2566||11|office room|11|11
4450,1116|4485,1104|4485,1104|2567||11|office room|11|11
4449,1010|4484,999|4484,999|2554||11|office room|11|11
4448,971|4486,979|4486,979|2555||11|office room|11|11
4447,927|4485,918|4485,918|2556||11|office room|11|11
4446,885|4486,896|4486,896|2557||11|office room|11|11
4448,847|4485,836|4485,836|2558||11|office room|11|11
4460,805|4492,828|4492,828|2559||11|office room|11|11
4534,803|4511,831|4511,831|2560||11|office room|11|11
4583,809|4557,835|4557,835|2561||11|office room|11|11
4584,876|4559,856|4559,856|2562||11|office room|11|11
4531,887|4509,860|4509,860|2563||11|office room|11|11
4521,939|4496,959|4496,959|2564||11|office room|11|11
4554,1014|4496,1082|4608,1084|2568||11|office room|11|11
4626,1049|4614,1075|4614,1075|2569||11|office room|11|11
4623,987|4614,1035|4614,1035|2570||11|office room|11|11
4687,1064|4653,1096|4653,1096|2571A||11|office room|11|11
4749,1061|4737,1096|4737,1096|2572||11|office room|11|11
4706,991|4652,1035|4652,1035|2571B||11|office room|11|11
4764,918|4792,894|4792,894|2577A||11|office room|11|11
4765,865|4793,879|4793,879|2577B||11|office room|11|11
4766,814|4791,837|4791,837|2576||11|office room|11|11
4855,854|4838,955|4838,955|2577||11|office room|11|11
4888,1105|4902,1067|4902,1067|2590||11|office room|11|11
5074,990|5063,1035|5063,1035|2601||11|office room|11|11
5212,989|5165,1034|5269,1035|2602||11|office room|11|11
5234,1097|5226,1046|5226,1046|2604||11|office room|11|11
5023,1096|4986,1061|4941,1062|2591||11|office room|11|11
4542,1214|4567,1116|4567,1116|2575||11|office room|11|11
4450,1332|4485,1307|4485,1307|2575A||11|office room|11|11
4448,1276|4485,1289|4485,1289|2575B||11|office room|11|11
4447,1236|4486,1248|4486,1248|2575C||11|office room|11|11
4450,1197|4485,1183|4485,1183|2575D||11|office room|11|11
4450,1155|4486,1167|4486,1167|2575E||11|office room|11|11
4532,1319|4567,1287|4567,1287|2575F||11|office room|11|11
4594,1152|4578,1163|4578,1163|2575G||11|office room|11|11
4508,1366|4623,1370|4623,1370|2583||11|office room|11|11
4484,1409|4549,1384|4549,1384|2584||11|office room|11|11
4803,1355|4722,1393|4733,1420|2580|Engineering Common Room|11|office room|11|11
5332,1107|5302,1060|5302,1060|2606||11|office room|11|11
5357,997|5313,1040|5313,1040|2605||11|office room|11|11
5441,1022|5414,1054|5414,1054|2611A||11|office room|11|11
5422,972|5412,1002|5412,1002|2611B||11|office room|11|11
5462,970|5472,1002|5472,1002|2611C||11|office room|11|11
5533,997|5550,1056|5550,1056|2611||11|office room|11|11
4640,1208|4660,1208|4660,1208|28||4|lift|4|4
4639,1173|4661,1172|4661,1172|27||4|lift|4|4
4911,985|4890,983|4890,983|29||4|lift|4|4
4911,1017|4889,1015|4889,1015|30||4|lift|4|4
5174,1078|5182,1103|5182,1103|||2|toilet (male)|2|2
4629,1267|4659,1238|4659,1238|||3|toilet (female)|3|3
5614,1105|5579,1082|5579,1082|||3|toilet (female)|3|3
5548,1103|5575,1100|5575,1100|||3|toilet (female)|3|3
5727,1093|5693,1133|5693,1133|2615||11|office room|11|11
5616,1000|5572,1056|5572,1056|2612A||12|class room|12|12
5721,998|5675,1055|5675,1055|2612B||12|class room|12|12
5491,1204|5414,1103|5428,1315|LTK|Mr & Mrs Lee Siu Lun Lecture Theater|12|class room|12|12
5596,1150|5573,1147|5573,1147|2613||12|class room|12|12
5729,1163|5708,1165|5708,1165|31||4|lift|4|4
5729,1202|5706,1201|5706,1201|32||4|lift|4|4
5726,1576|5690,1532|5690,1532|2163||11|office room|11|11
5232,1891|5190,1911|5190,1911|||3|toilet (female)|3|3
5312,1888|5296,1916|5296,1916|||2|toilet (male)|2|2
5429,1909|5427,1879|5427,1879|||2|toilet (male)|2|2
5435,2020|5412,2020|5412,2020|33||4|lift|4|4
5309,1758|5194,1656|5427,1658|LTJ|Chiang Chen Lecture Theater|12|class room|12|12
5619,1723|5532,1643|5532,1643|2162||11|office room|11|11
5522,1778|5548,1734|5548,1734|2162A||11|office room|11|11
5522,1823|5528,1913|5528,1913|2164A||11|office room|11|11
5553,1882|5551,1931|5551,1931|2163||11|office room|11|11
5619,1802|5650,1804|5650,1804|2165||11|office room|11|11
5673,1884|5593,1925|5593,1925|2166||11|office room|11|11
5053,1795|4947,1931|4947,1931|2159||11|office room|11|11
4959,1703|4942,1744|4942,1744|2158||11|office room|11|11
5147,1905|5102,1931|5102,1931|2160||11|office room|11|11
5138,2012|5126,1962|5126,1962|2155||11|office room|11|11
5077,2024|5055,1994|5055,1994|2215||11|office room|11|11
5016,2140|4963,2131|4963,2131|2216||11|office room|11|11
5027,2243|4974,2260|4974,2260|2224||11|office room|11|11
5028,2306|4975,2323|4975,2323|2225||11|office room|11|11
5029,2355|4971,2349|4971,2349|2226||11|office room|11|11
4858,1708|4881,1766|4881,1766|2154||11|office room|11|11
4788,1709|4777,1765|4777,1765|2152||11|office room|11|11
4703,1707|4697,1768|4697,1768|2150||11|office room|11|11
4625,1680|4670,1691|4670,1691|2149||11|office room|11|11
4624,1731|4670,1711|4670,1711|2150||11|office room|11|11
4838,1865|4798,1795|4798,1795|2153||11|office room|11|11
4735,1865|4776,1794|4776,1794|2151||11|office room|11|11
4648,1776|4694,1778|4694,1778|2148||11|office room|11|11
4658,1811|4694,1778|4694,1778|2147||11|office room|11|11
4659,1865|4653,1924|4653,1924|2146||11|office room|11|11
4555,1887|4546,1929|4546,1929|2145||11|office room|11|11
4439,1864|4476,1871|4476,1871|2145A||11|office room|11|11
4498,1865|4486,1890|4486,1890|2145B||11|office room|11|11
4555,1856|4595,1861|4595,1861|2145C||11|office room|11|11
4622,1917|4609,1928|4609,1928|2145D||11|office room|11|11
4444,1902|4453,1931|4453,1931|2144||11|office room|11|11
4897,2011|4888,1960|4888,1960|2214||11|office room|11|11
4836,2009|4827,1958|4827,1958|2213||11|office room|11|11
4768,2009|4764,1959|4764,1959|2212||11|office room|11|11
4673,2008|4673,1959|4673,1959|2211||11|office room|11|11
4896,2092|4891,2139|4891,2139|2217||11|office room|11|11
4836,2091|4829,2138|4829,2138|2218||11|office room|11|11
4763,2092|4768,2138|4768,2138|2219||11|office room|11|11
4673,2113|4674,2138|4674,2138|2220||11|office room|11|11
4669,2069|4698,2094|4698,2094|2220A||11|office room|11|11
4881,2236|4876,2163|4876,2163|2223&2227||11|office room|11|11
4778,2199|4774,2164|4774,2164|2222||11|office room|11|11
4779,2265|4776,2303|4776,2303|2228||11|office room|11|11
4676,2205|4673,2163|4673,2163|2221||11|office room|11|11
4676,2265|4674,2303|4674,2303|2229||11|office room|11|11
4508,2128|4405,2118|4405,2118|2230||11|office room|11|11
4309,1782|4245,1652|4288,1930|2136||11|office room|11|11
4309,1782|4245,1652|4288,1930|2137||11|office room|11|11
4309,1782|4245,1652|4288,1930|2138||11|office room|11|11
4164,1783|4225,1652|4206,1929|2133||11|office room|11|11
4164,1783|4225,1652|4206,1929|2134||11|office room|11|11
4236,1845|4260,1871|4260,1871|2137A||11|office room|11|11
4235,1904|4209,1874|4209,1874|2137||11|office room|11|11
4430,1698|4402,1701|4402,1701|2140||11|office room|11|11
4430,1739|4403,1743|4403,1743|2141||11|office room|11|11
4431,1780|4407,1786|4407,1786|2142||11|office room|11|11
4429,1821|4407,1828|4407,1828|2143||11|office room|11|11
4880,2376|4878,2327|4878,2327|2234||11|office room|11|11
4778,2381|4775,2331|4775,2331|2233||11|office room|11|11
4676,2378|4673,2328|4673,2328|2232||11|office room|11|11
4598,2358|4557,2366|4557,2366|2231B||11|office room|11|11
4593,2399|4557,2388|4557,2388|2231C||11|office room|11|11
4512,2377|4522,2319|4522,2319|2231A||11|office room|11|11
4442,2379|4465,2349|4465,2349|2231D||11|office room|11|11
4460,2461|4516,2477|4516,2477|2231E||11|office room|11|11
4597,2462|4562,2477|4562,2477|2231F||11|office room|11|11
4534,2448|4516,2477|4516,2477|2231||11|office room|11|11
4655,2456|4643,2508|4643,2508|2239||11|office room|11|11
4710,2457|4704,2507|4704,2507|2238||11|office room|11|11
4780,2457|4768,2510|4768,2510|2237||11|office room|11|11
4839,2459|4828,2506|4828,2506|2236||11|office room|11|11
4897,2457|4889,2508|4889,2508|2235||11|office room|11|11
4672,2646|4536,2721|4536,2721|2240||11|office room|11|11
4230,2026|4276,1999|4276,1999|||3|toilet (female)|3|3
5033,2534|5008,2480|5008,2480|||3|toilet (female)|3|3
4368,2035|4368,2017|4368,2017|22||4|lift|4|4
5046,2390|5009,2391|5009,2391|24||4|lift|4|4
4323,2389|4356,2389|4356,2389|23||4|lift|4|4
4068,2392|4031,2391|4031,2391|21||4|lift|4|4
4053,2538|4060,2496|4060,2496|||2|toilet (male)|2|2
4854,2818|4903,2797|4903,2797|2241||11|office room|11|11
4852,2883|4863,2929|4863,2929|2241A||11|office room|11|11
4905,2856|4908,2901|4908,2901|2241B||11|office room|11|11
4688,2824|4680,2898|4680,2898|2242||11|office room|11|11
4476,2838|4542,2880|4542,2880|2243||11|office room|11|11
5028,2791|4973,2788|4973,2788|2244||11|office room|11|11
5030,2832|4972,2831|4972,2831|2245||11|office room|11|11
5028,2869|4974,2872|4974,2872|2246||11|office room|11|11
5028,2901|4970,2915|4970,2915|2247||11|office room|11|11
5026,2952|4972,2950|4972,2950|2248||11|office room|11|11
5037,2991|4992,2989|4992,2989|2249||11|office room|11|11
5037,3045|5027,3007|5027,3007|2250||11|office room|11|11
4991,3047|4993,3007|4993,3007|2251||11|office room|11|11
4950,3047|4949,3007|4949,3007|2252||11|office room|11|11
4916,3048|4914,3009|4914,3009|2253||11|office room|11|11
4883,3047|4884,3008|4884,3008|2254||11|office room|11|11
4854,3047|4853,3008|4853,3008|2255||11|office room|11|11
4824,3045|4823,3007|4823,3007|2256||11|office room|11|11
3337,2392|3360,2390|3360,2390|20||4|lift|4|4
3336,2535|3351,2491|3351,2491|||3|toilet (female)|3|3
3717,2858|3693,2801|3693,2801|2209A||11|office room|11|11
3716,2713|3693,2754|3693,2754|2209D||11|office room|11|11
3715,2572|3679,2500|3676,2656|2209E||11|office room|11|11
3694,2326|3670,2169|3670,2169|2209||11|office room|11|11
3790,2670|3787,2618|3787,2618|2205A||11|office room|11|11
3839,2287|3957,2266|3957,2266|2205||11|office room|11|11
3886,2650|3956,2679|3956,2679|2201||11|office room|11|11
3911,2552|3953,2513|3953,2513|2205B||11|office room|11|11
3911,2447|3956,2407|3956,2407|2204||11|office room|11|11
3868,2418|3893,2403|3893,2403|2203||11|office room|11|11
3827,2479|3839,2505|3839,2505|2202A||11|office room|11|11
3828,2425|3798,2403|3798,2403|2202||11|office room|11|11
3428,2428|3383,2400|3383,2400|2200B||11|office room|11|11
3426,2552|3382,2491|3382,2491|2200A||11|office room|11|11
3156,2667|3192,2685|3192,2685|2029||11|office room|11|11
3840,2078|3739,2036|3739,2036|2208||11|office room|11|11
3650,2022|3694,1963|3694,1963|2207A||11|office room|11|11
3514,2021|3489,1959|3489,1959|2207B||11|office room|11|11
3633,2130|3560,2079|3560,2079|2209B||11|office room|11|11
3480,2160|3527,2133|3527,2133|2209C||11|office room|11|11
3431,2020|3416,1998|3416,1998|2206||11|office room|11|11
3911,1983|3897,1962|3897,1962|2208A||11|office room|11|11
3388,2037|3392,2011|3392,2011|19||4|lift|4|4
3270,2025|3295,1958|3295,1958|||2|toilet (male)|2|2
2522,1863|2482,1866|2482,1866|||2|toilet (male)|2|2
2963,2352|3002,2294|3002,2294|||3|toilet (female)|3|3
3040,2243|3050,2264|3050,2264|1||4|lift|4|4
1971,1754|1950,1764|1950,1764|3||4|lift|4|4
1447,2241|1434,2266|1434,2266|4||4|lift|4|4
1929,1865|1972,1866|1972,1866|||3|toilet (female)|3|3
3386,1730|3334,1792|3334,1792|2126D||11|office room|11|11
3380,1834|3333,1853|3333,1853|2125A||11|office room|11|11
3381,1894|3334,1914|3334,1914|2125B||11|office room|11|11
3251,1704|3244,1653|3244,1653|2124A||11|office room|11|11
3170,1679|3206,1704|3206,1704|2124||11|office room|11|11
3225,1782|3323,1791|3323,1791|2124B||11|office room|11|11
3264,1873|3322,1874|3267,1930|2123||11|office room|11|11
3173,1873|3187,1933|3187,1933|2122||11|office room|11|11
3101,1765|3063,1712|3063,1712|2118||11|office room|11|11
3105,1894|3078,1891|3078,1891|2119||11|office room|11|11
3020,1680|2985,1678|2985,1678|2107||11|office room|11|11
3011,1753|2978,1787|2978,1787|2114 2104||11|office room|11|11
2914,1795|3074,1852|3074,1852|2113||11|office room|11|11
2999,1902|3040,1879|3040,1879|2111||11|office room|11|11
2918,1907|2899,1878|2899,1878|2112||11|office room|11|11
2999,2012|3014,1961|3014,1961|2121||11|office room|11|11
2733,1781|2759,1715|2759,1715|2104||11|office room|11|11
2802,1766|2800,1644|2665,1645|2105||11|office room|11|11
2802,1766|2800,1644|2665,1645|2106||11|office room|11|11
2659,1715|2614,1724|2614,1724|2101A||11|office room|11|11
2669,1666|2655,1652|2655,1652|2102A||11|office room|11|11
2590,1716|2553,1699|2553,1699|2101||11|office room|11|11
2596,1682|2614,1651|2614,1651|2102||11|office room|11|11
2895,1978|2966,1948|2966,1948|2030||11|office room|11|11
2759,1877|2755,1929|2755,1929|2025||11|office room|11|11
2713,1841|2679,1876|2679,1876|2024||11|office room|11|11
2682,1798|2650,1811|2650,1811|2023||11|office room|11|11
2627,1770|2598,1783|2598,1783|2022||11|office room|11|11
2614,1866|2556,1817|2841,1881|2021||11|office room|11|11
2662,1948|2653,1922|2653,1922|2021A||11|office room|11|11
2688,1971|2706,1932|2706,1932|2026||11|office room|11|11
2718,1991|2734,1953|2734,1953|2027||11|office room|11|11
2751,2017|2743,1979|2743,1979|2028||11|office room|11|11
2791,2053|2801,2012|2801,2012|2029||11|office room|11|11
2816,2086|2850,2067|2850,2067|2031||11|office room|11|11
2837,2113|2873,2096|2873,2096|2032||11|office room|11|11
2860,2137|2891,2124|2891,2124|2033||11|office room|11|11
2878,2168|2913,2152|2913,2152|2034||11|office room|11|11
2895,2196|2931,2183|2931,2183|2035||11|office room|11|11
2913,2227|2948,2217|2948,2217|2036||11|office room|11|11
2927,2256|2987,2228|2987,2228|2037||11|office room|11|11
2950,2284|2987,2228|2987,2228|2038||11|office room|11|11
2449,1846|2476,1830|2476,1830|2020||11|office room|11|11
2429,1827|2438,1800|2438,1800|2019||11|office room|11|11
2361,1726|2467,1788|2467,1788|2019A||11|office room|11|11
2387,1821|2366,1785|2366,1785|2018||11|office room|11|11
2354,1817|2329,1779|2329,1779|2017||11|office room|11|11
2320,1810|2296,1775|2296,1775|2016||11|office room|11|11
2244,1812|2207,1773|2207,1773|2015||11|office room|11|11
2195,1811|2153,1774|2153,1774|2014||11|office room|11|11
2152,1814|2117,1779|2117,1779|2013||11|office room|11|11
2115,1822|2100,1782|2100,1782|2012||11|office room|11|11
2079,1826|2085,1783|2085,1783|2011||11|office room|11|11
2046,1831|2031,1797|2031,1797|2010||11|office room|11|11
2118,1724|1981,1786|1981,1786|2010A||11|office room|11|11
1791,1849|1834,191|1834,191|2009||11|office room|11|11
1709,185|1696,189|1696,189|2007F||11|office room|11|11
1664,187|1689,189|1689,189|2007E||11|office room|11|11
1640,191|1672,193|1672,193|2007D||11|office room|11|11
1611,193|1630,197|1630,197|2007C||11|office room|11|11
1577,197|1617,198|1617,198|2007B||11|office room|11|11
1545,200|1567,204|1567,204|2007A||11|office room|11|11
1749,191|1742,195|1742,195|2008A||11|office room|11|11
1719,194|1740,198|1740,198|2008||11|office room|11|11
1489,209|1522,210|1522,210|2006D||11|office room|11|11
1455,215|1494,219|1494,219|2006B||11|office room|11|11
1557,2102|1600,213|1600,213|2005||11|office room|11|11
1441,2497|1427,2436|1427,2436|2002||11|office room|11|11
1371,2482|1415,2457|1415,2457|2001||11|office room|11|11
1318,2436|1367,2429|1367,2429|2001A||11|office room|11|11
1339,2376|1360,2401|1360,2401|2001B||11|office room|11|11
1384,2376|1367,2396|1367,2396|2001C||11|office room|11|11
3472,1717|3516,1745|3516,1745|2126A||12|class room|12|12
3472,1799|3518,1827|3518,1827|2126B||12|class room|12|12
3470,1881|3517,1907|3517,1907|2126C||12|class room|12|12
3574,1715|3523,1684|3523,1684|2127A||12|class room|12|12
3577,1801|3521,1767|3521,1767|2127B||12|class room|12|12
3576,1880|3519,1894|3519,1894|2127C||12|class room|12|12
3669,1716|3720,1683|3720,1683|2128A||12|class room|12|12
3668,1801|3725,1767|3725,1767|2128B||12|class room|12|12
3671,1883|3722,1894|3722,1894|2128C||12|class room|12|12
3779,1716|3729,1740|3729,1740|2129A||12|class room|12|12
3776,1798|3726,1826|3726,1826|2129B||12|class room|12|12
3775,1878|3727,1907|3727,1907|2129C||12|class room|12|12
3863,1715|3910,1743|3910,1743|2130A||12|class room|12|12
3860,1798|3909,1828|3909,1828|2130B||12|class room|12|12
3862,1879|3907,1909|3907,1909|2130C||12|class room|12|12
3960,1719|3911,1687|3911,1687|2131A||12|class room|12|12
3963,1798|3911,1767|3911,1767|2131B||12|class room|12|12
3961,1877|3912,1904|3912,1904|2131C||12|class room|12|12
4040,1718|4086,1686|4086,1686|2132A||12|class room|12|12
