602,1123|576,1090|576,1090|LG1328||11|office room|11|11
660,1128|685,1094|685,1094|LG1329||11|office room|11|11
724,1124|699,1094|699,1094|LG1330||11|office room|11|11
944,1150|968,1178|968,1178|LG1363||13|library|13|13
935,1193|963,1183|963,1183|LG1362||13|library|13|13
933,1250|963,1222|963,1222|LG1361||11|office room|11|11
980,1255|988,1225|988,1225|LG1356||11|office room|11|11
1021,1257|1008,1227|1008,1227|LG1355||13|library|13|13
1060,1256|1068,1226|1068,1226|LG1354||13|library|13|13
1106,1260|1090,1223|1090,1223|LG1353||11|office room|11|11
1104,1156|1092,1176|1092,1176|LG1352||13|library|13|13
1016,1172|1049,1122|1049,1122|LG1364||11|office room|11|11
1357,1158|1347,1127|1347,1127|LG1348||11|office room|11|11
1631,1204|1604,1122|1604,1122|LC115/LG1345||11|office room|11|11
1753,1203|1682,1127|1682,1127|LG1344||11|office room|11|11
1911,1202|1859,1122|1859,1122|LG1343||11|office room|11|11
1984,1222|1977,1183|1977,1183|LG1342||11|office room|11|11
2065,1233|2012,1181|2012,1181|LG1341||11|office room|11|11
1123,1027|1146,983|1146,983|LC16||22|function room|22|22
1123,1076|1150,1109|1150,1109|LC17||22|function room|22|22
1184,1028|1201,997|1201,997|LC14||22|function room|22|22
1185,1077|1207,1108|1207,1108|LC15||22|function room|22|22
1241,1035|1229,1000|1229,1000|LC12||22|function room|22|22
1239,1077|1255,1108|1255,1108|LC13||22|function room|22|22
1282,1029|1289,993|1289,993|LC10||22|function room|22|22
1284,1078|1274,1108|1274,1108|LC11||22|function room|22|22
1359,1031|1349,993|1349,993|LC8||22|function room|22|22
1355,1080|1375,1107|1375,1107|LC9||22|function room|22|22
1408,1027|1425,995|1425,995|LC6||22|function room|22|22
1412,1076|1426,1108|1426,1108|LC7||22|function room|22|22
1457,1076|1442,1109|1442,1109|LC5||22|function room|22|22
1516,1026|1500,994|1500,994|LC4||22|function room|22|22
1519,1077|1533,1107|1533,1107|LC3||22|function room|22|22
1562,1031|1567,993|1567,993|LC2||22|function room|22|22
1566,1075|1550,1109|1550,1109|LC1||22|function room|22|22
1877,972|1776,989|1776,989|LG1337||11|office room|11|11
2042,1095|1983,1121|1983,1121|LG1338||11|office room|11|11
1663,1979|1589,1883|1589,1883|LG1031||11|office room|11|11
1534,2161|1517,2045|1517,2045|LG1027||11|office room|11|11
1402,2408|1385,2367|1385,2367|LG1010-LG1028A||11|office room|11|11
839,2094|1235,2091|1235,2091|Indoor Sports Complex||11|office room|11|11
2735,769|2394,957|2394,957|LG1 Canteen||0|restaurant|0|0
2017,844|2014,864|2014,864|10||4|lift|4|4
2055,844|2054,865|2054,865|11||4|lift|4|4
2090,843|2089,864|2089,864|12||4|lift|4|4
2391,843|2390,864|2390,864|13||4|lift|4|4
2424,844|2426,866|2426,866|14||4|lift|4|4
2465,843|2465,864|2465,864|15||4|lift|4|4
1568,1171|1567,1137|1567,1137|9||4|lift|4|4
1146,1164|1169,1165|1169,1165|7||4|lift|4|4
774,1216|774,1182|774,1182|34||4|lift|4|4
1985,1744|1963,1753|1963,1753|3||4|lift|4|4
1435,2247|1427,2268|1427,2268|4||4|lift|4|4
1215,1930|1212,1957|1212,1957|6||4|lift|4|4
1235,2221|1182,2190|1182,2190|||2|toilet (male)|2|2
1509,2284|1455,2294|1455,2294|||2|toilet (male)|2|2
1941,1846|1971,1814|1971,1814|||2|toilet (male)|2|2
1208,1247|1226,1201|1226,1201|||2|toilet (male)|2|2
2424,1226|2393,1186|2393,1186|||2|toilet (male)|2|2
2444,1138|2422,1104|2422,1104|||3|toilet (female)|3|3
1275,1245|1296,1200|1296,1200|||3|toilet (female)|3|3
1367,2225|1299,2211|1299,2211|||3|toilet (female)|3|3
1499,2363|1446,2314|1446,2314|||3|toilet (female)|3|3
1387,2325|1436,2313|1436,2313|||6|stair|6|6
1408,2134|1441,2151|1441,2151|||6|stair|6|6
1409,2058|1443,2039|1443,2039|||6|stair|6|6
1718,1768|1828,1720|1828,1720|||6|stair|6|6
1897,1740|1939,1787|1939,1787|||6|stair|6|6
1244,1158|1191,1168|1191,1168|||6|stair|6|6
1420,1159|1473,1167|1473,1167|||6|stair|6|6
1400,866|1479,868|1317,869|||6|stair|6|6
1966,870|2004,900|2004,900|||6|stair|6|6
2513,867|2470,899|2470,899|||6|stair|6|6
2240,1221|2239,1154|2239,1154|||6|stair|6|6
2236,1078|2321,1079|2321,1079|||5|escalator|5|5
2236,1045|2152,1043|2152,1043|||5|escalator|5|5
2192,1224|2190,1155|2190,1155|||5|escalator|5|5
2291,1221|2289,1156|2289,1156|||5|escalator|5|5
1770,1054|2089,1025|2089,1025|Library (LG1)||13|library|13|13
2238,1078|2323,1079|2151,1043|||5|escalator|5|5
